elapsed_s,q_w,q_x,q_y,q_z,wheel_cmd,wheel_rpm,gps_bx,gps_by,gps_bz,gps_x,gps_y,gps_z
2.6789441108703613,0.018306000158190727,0.9920409917831421,0.07739599794149399,-0.09761299937963486,0,,34.3026293933552,5.953857417643259,-8.373438631936576,-6656.4452122156445,987.4616882031024,-265.6396475868819
2.7531659603118896,0.005501000210642815,0.9917659759521484,0.0806960016489029,-0.09928900003433228,0,,34.3026293933552,5.953857417643259,-8.373438631936576,-6656.4452122156445,987.4616882031024,-265.6396475868819
2.827353000640869,-0.0036899999249726534,0.9936220049858093,0.07672200351953506,-0.08255600184202194,0,,34.3026293933552,5.953857417643259,-8.373438631936576,-6656.4452122156445,987.4616882031024,-265.6396475868819
2.9013848304748535,-0.004209999926388264,0.9934849739074707,0.07330600172281265,-0.08716099709272385,0,,34.3026293933552,5.953857417643259,-8.373438631936576,-6656.4452122156445,987.4616882031024,-265.6396475868819
2.980254650115967,0.007879000157117844,0.9933919906616211,0.07092499732971191,-0.08988799899816513,0,,34.3026293933552,5.953857417643259,-8.373438631936576,-6656.4452122156445,987.4616882031024,-265.6396475868819
3.0572917461395264,0.034860000014305115,0.9888820052146912,0.07343900203704834,-0.1245189979672432,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.1289849281311035,0.05538500100374222,0.9865009784698486,0.0710349977016449,-0.13675999641418457,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.207014322280884,0.0607369989156723,0.9858850240707397,0.07253500074148178,-0.1381320059299469,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.2832815647125244,0.06180800125002861,0.98574298620224,0.07340200245380402,-0.13821299374103546,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.3571488857269287,0.06207700073719025,0.9857010245323181,0.07343299686908722,-0.13837400078773499,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.432302713394165,0.06227700039744377,0.9856629967689514,0.07343100011348724,-0.13855400681495667,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.5058772563934326,0.06241999939084053,0.9856410026550293,0.07338500022888184,-0.13867199420928955,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.577280044555664,0.06251399964094162,0.9856259822845459,0.07333700358867645,-0.1387619972229004,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.652369260787964,0.06259900331497192,0.985614001750946,0.07327999919652939,-0.138837993144989,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.7274036407470703,0.06268399953842163,0.985601007938385,0.07322800159454346,-0.13891999423503876,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.8073198795318604,0.06275399774312973,0.9855890274047852,0.0731550008058548,-0.13901099562644958,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.8813178539276123,0.0627949982881546,0.985584020614624,0.07307899743318558,-0.13907000422477722,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
3.9554426670074463,0.06283800303936005,0.9855800271034241,0.07298000156879425,-0.13913199305534363,0,,34.296807422270824,5.95488481244061,-8.320186265380292,-6657.534791795143,981.1261797426416,-262.242828736163
4.02984356880188,0.06286100298166275,0.9855809807777405,0.0728980004787445,-0.13915899395942688,0,,34.29095542606101,5.955888836564706,-8.266945819685853,-6658.616642504088,974.7895539394756,-258.84566764489676
4.1066601276397705,0.06289800256490707,0.9855780005455017,0.07280199974775314,-0.13921000063419342,0,,34.29095542606101,5.955888836564706,-8.266945819685853,-6658.616642504088,974.7895539394756,-258.84566764489676
4.178311586380005,0.06292299926280975,0.9855769872665405,0.07267799973487854,-0.13927499949932098,0,,34.29095542606101,5.955888836564706,-8.266945819685853,-6658.616642504088,974.7895539394756,-258.84566764489676
4.252152919769287,0.0629350021481514,0.9855800271034241,0.07257399708032608,-0.13930200040340424,0,,34.29095542606101,5.955888836564706,-8.266945819685853,-6658.616642504088,974.7895539394756,-258.84566764489676
4.328029632568359,0.06294900178909302,0.9855790138244629,0.07244700193405151,-0.13936400413513184,0,,34.29095542606101,5.955888836564706,-8.266945819685853,-6658.616642504088,974.7895539394756,-258.84566764489676
