# f=31.67754485207151,a=6760.000656878837,e=0.004426870208295852,i=26.264873442639626,Om=287.36198671622157,w=323.08397712963483,total_time=1.5,timestep=1
Bx,By,Bz
3.075824335499938300e+01,3.687727186211038788e+00,1.366874349133809474e+01
3.074382899514434087e+01,3.691386305364477316e+00,1.369966863985279204e+01
3.072942191447576832e+01,3.695032081633754739e+00,1.373056485837087237e+01
3.071502219316741034e+01,3.698664471949530963e+00,1.376143208738485768e+01
3.070062991145654507e+01,3.702283433733033924e+00,1.379227026700847425e+01
3.068624515030185762e+01,3.705888924431067988e+00,1.382307933629624408e+01
3.067186798875049902e+01,3.709480903403584939e+00,1.385385923598281543e+01
3.065749850788726860e+01,3.713059329102859962e+00,1.388460990438328579e+01
3.064313678820040110e+01,3.716624160964094870e+00,1.391533128013226062e+01
3.062878291089629457e+01,3.720175358474358429e+00,1.394602330081696806e+01
3.061443695527406206e+01,3.723712883036199628e+00,1.397668590572568270e+01
3.060009900266265603e+01,3.727236695182627013e+00,1.400731903173624993e+01
3.058576913379486584e+01,3.730746756443570789e+00,1.403792261606326086e+01
3.057144742946323746e+01,3.734243028885037674e+00,1.406849659557605392e+01
3.055713397117319374e+01,3.737725474657272340e+00,1.409904090611422767e+01
3.054282883852791031e+01,3.741194057827936792e+00,1.412955548524557869e+01
3.052853211315046877e+01,3.744648741642094159e+00,1.416004026813988936e+01
3.051424387606762778e+01,3.748089490358391895e+00,1.419049519032609474e+01
3.049996420836308886e+01,3.751516268795520581e+00,1.422092018700867300e+01
3.048569319182829318e+01,3.754929041887836494e+00,1.425131519238041733e+01
3.047143090635710294e+01,3.758327776487819349e+00,1.428168014239005679e+01
3.045717743385232623e+01,3.761712438671702241e+00,1.431201497060312988e+01
3.044293285561988327e+01,3.765082995544883460e+00,1.434231961096849162e+01
3.042869725366807998e+01,3.768439414352949601e+00,1.437259399643974866e+01
3.041447070811140563e+01,3.771781664259430400e+00,1.440283806174966941e+01
3.040025330106419688e+01,3.775109713687984314e+00,1.443305173926051133e+01
3.038604511404298947e+01,3.778423532103109661e+00,1.446323496173742384e+01
3.037184622861528638e+01,3.781723089570144580e+00,1.449338766166142989e+01
3.035765672704451035e+01,3.785008356324296663e+00,1.452350977053954217e+01
3.034347668970463374e+01,3.788279304517245816e+00,1.455360122168676718e+01
3.032930619895745750e+01,3.791535905605525780e+00,1.458366194606515442e+01
3.031514533656558541e+01,3.794778132100222745e+00,1.461369187506615397e+01
3.030099418498194552e+01,3.798005956705414299e+00,1.464369093912526587e+01
3.028685282477301044e+01,3.801219354039550691e+00,1.467365907051039464e+01
3.027272133848276070e+01,3.804418298061190029e+00,1.470359619915232408e+01
3.025859980805455507e+01,3.807602763793418443e+00,1.473350225543233982e+01
3.024448831547473304e+01,3.810772726897305507e+00,1.476337716949172751e+01
3.023038694341252963e+01,3.813928163254698855e+00,1.479322087053944479e+01
3.021629577265445477e+01,3.817069050658116858e+00,1.482303328964757050e+01
3.020221488595129955e+01,3.820195366283125171e+00,1.485281435557130436e+01
3.018814436545110524e+01,3.823307088381279417e+00,1.488256399754410531e+01
3.017408429397832492e+01,3.826404195446358347e+00,1.491228214388711670e+01
3.016003475247748611e+01,3.829486667878865713e+00,1.494196872480957516e+01
3.014599582384578014e+01,3.832554485496068253e+00,1.497162366822223234e+01
3.013196759037565897e+01,3.835607629199465407e+00,1.500124690253699988e+01
3.011795013439291324e+01,3.838646080561967100e+00,1.503083835597407614e+01
3.010394353889101282e+01,3.841669821424424036e+00,1.506039795586720231e+01
3.008994788498729633e+01,3.844678835528160032e+00,1.508992563146941812e+01
3.007596325573658547e+01,3.847673106072356131e+00,1.511942130975927334e+01
3.006198973358639392e+01,3.850652617349509477e+00,1.514888491824530092e+01
3.004802740164461383e+01,3.853617353939786661e+00,1.517831638357136725e+01
3.003407634114534730e+01,3.856567302317879697e+00,1.520771563432644768e+01
3.002013663524773435e+01,3.859502448448326017e+00,1.523708259684500632e+01
3.000620836650081813e+01,3.862422779395395356e+00,1.526641719801625108e+01
2.999229161747563310e+01,3.865328282924071601e+00,1.529571936458905057e+01
2.997838647139397494e+01,3.868218947110416917e+00,1.532498902247578876e+01
2.996449300960678741e+01,3.871094761916320959e+00,1.535422609956601292e+01
2.995061131537408983e+01,3.873955716832327312e+00,1.538343052152115398e+01
2.993674147134185048e+01,3.876801802455467794e+00,1.541260221458814428e+01
2.992288356017161632e+01,3.879633010097765844e+00,1.544174110490292229e+01
2.990903766516521500e+01,3.882449331404544068e+00,1.547084711779421617e+01
2.989520386775647864e+01,3.885250759896717643e+00,1.549992018060070365e+01
2.988138225127098480e+01,3.888037288661529978e+00,1.552896021846115282e+01
2.986757289841633778e+01,3.890808911897948086e+00,1.555796715713104383e+01
2.985377589253186414e+01,3.893565624154913696e+00,1.558694092158290623e+01
2.983999131509101232e+01,3.896307421847821306e+00,1.561588143882532265e+01
2.982621924944479730e+01,3.899034300987408219e+00,1.564478863369004813e+01
2.981245977832296745e+01,3.901746258699329228e+00,1.567366243165093387e+01
2.979871298445667094e+01,3.904443292846754066e+00,1.570250275812744256e+01
2.978497895119767591e+01,3.907125401662351116e+00,1.573130953778654373e+01
2.977125776003423496e+01,3.909792585232463757e+00,1.576008269736423983e+01
2.975754949431371088e+01,3.912444843273876316e+00,1.578882216145026085e+01
2.974385423675731133e+01,3.915082176621032417e+00,1.581752785530914274e+01
2.973017207069695189e+01,3.917704586492565255e+00,1.584619970347884177e+01
2.971650307760290488e+01,3.920312075949475616e+00,1.587483763259299785e+01
2.970284734078931876e+01,3.922904647710256043e+00,1.590344156716406054e+01
2.968920494294015811e+01,3.925482305612033596e+00,1.593201143240507633e+01
2.967557596672582676e+01,3.928045054247098378e+00,1.596054715353260001e+01
2.966196049541503044e+01,3.930592898608950225e+00,1.598904865506943374e+01
2.964835861041717990e+01,3.933125845517899233e+00,1.601751586366662039e+01
2.963477039496563492e+01,3.935643901484130680e+00,1.604594870388630312e+01
2.962119593165824227e+01,3.938147074136551407e+00,1.607434710102487685e+01
2.960763530368091878e+01,3.940635371517710706e+00,1.610271097971144272e+01
2.959408859236145517e+01,3.943108803483565517e+00,1.613104026673033786e+01
2.958055588083531262e+01,3.945567379604827618e+00,1.615933488680409269e+01
2.956703725159785989e+01,3.948011110569745519e+00,1.618759476541585585e+01
2.955353278711417531e+01,3.950440007834462808e+00,1.621581982811219547e+01
2.954004257042412007e+01,3.952854083283016795e+00,1.624400999980608518e+01
2.952656668271118434e+01,3.955253350594618134e+00,1.627216520759884943e+01
2.951310520694574890e+01,3.957637823192833970e+00,1.630028537656393084e+01
2.949965822545196659e+01,3.960007515615937557e+00,1.632837043256898113e+01
2.948622582111783075e+01,3.962362442840321020e+00,1.635642030087586107e+01
2.947280807497615740e+01,3.964702621621963186e+00,1.638443490896101196e+01
2.945940506982899976e+01,3.967028068483684944e+00,1.641241418230167071e+01
2.944601688782714533e+01,3.969338801059750566e+00,1.644035804719656468e+01
2.943264361107308247e+01,3.971634837760068315e+00,1.646826643006912505e+01
2.941928532221868764e+01,3.973916197443953191e+00,1.649613925677175885e+01
2.940594210206249315e+01,3.976182900729376524e+00,1.652397645540362703e+01
2.939261403314969812e+01,3.978434968027824592e+00,1.655177795210119385e+01
2.937930119736800094e+01,3.980672420856573801e+00,1.657954367385550398e+01
2.936600367654616051e+01,3.982895281510640206e+00,1.660727354781702658e+01
2.935272155304743791e+01,3.985103572744120637e+00,1.663496750060053841e+01
2.933945490738307171e+01,3.987297319047429234e+00,1.666262546110023735e+01
2.932620382178795992e+01,3.989476544729398722e+00,1.669024735628425304e+01
2.931296837783244058e+01,3.991641275197566952e+00,1.671783311400988126e+01
2.929974865760939906e+01,3.993791536325093094e+00,1.674538266162727140e+01
2.928654474136075336e+01,3.995927355702456385e+00,1.677289592879121827e+01
2.927335671103331194e+01,3.998048760757258790e+00,1.680037284326040847e+01
2.926018464790352525e+01,4.000155780008913808e+00,1.682781333370992627e+01
2.924702863316893087e+01,4.002248442754231306e+00,1.685521732903635339e+01
2.923388874853393915e+01,4.004326778762310468e+00,1.688258475766479094e+01
2.922076507385318678e+01,4.006390819494579425e+00,1.690991555035691363e+01
2.920765769066196071e+01,4.008440596271334755e+00,1.693720963601652230e+01
2.919456667981772569e+01,4.010476141494728530e+00,1.696446694449744896e+01
2.918149212267219994e+01,4.012497488043383242e+00,1.699168740521130871e+01
2.916843409872821269e+01,4.014504670467119674e+00,1.701887094993084304e+01
2.915539268914956494e+01,4.016497723190763480e+00,1.704601750860151554e+01
2.914236797441624205e+01,4.018476681711821819e+00,1.707312701214574702e+01
2.912936003490789716e+01,4.020441582299636885e+00,1.710019939177062298e+01
2.911636895148196658e+01,4.022392461703636179e+00,1.712723457827673812e+01
2.910339480314849681e+01,4.024329358316778738e+00,1.715423250485626383e+01
2.909043767055286978e+01,4.026252310425582515e+00,1.718119310291345414e+01
2.907749763364886419e+01,4.028161357376413676e+00,1.720811630486289801e+01
2.906457477285455582e+01,4.030056538997524029e+00,1.723500204274230185e+01
2.905166916674144417e+01,4.031937896737505689e+00,1.726185025100497583e+01
2.903878089549575137e+01,4.033805471951986021e+00,1.728866086234757304e+01
2.902591003860585772e+01,4.035659307045080801e+00,1.731543381050345687e+01
2.901305667543770994e+01,4.037499445181825131e+00,1.734216902955291673e+01
2.900022088580414348e+01,4.039325930009682430e+00,1.736886645323555456e+01
2.898740274767282799e+01,4.041138806766226388e+00,1.739552601773546314e+01
2.897460234059998285e+01,4.042938120611265340e+00,1.742214765751971939e+01
2.896181974343573629e+01,4.044723917737492513e+00,1.744873130812495532e+01
2.894905503546331005e+01,4.046496244819261179e+00,1.747527690477618378e+01
2.893630829412137828e+01,4.048255150095901200e+00,1.750178438516611479e+01
2.892357959841572423e+01,4.050000681739815533e+00,1.752825368530250927e+01
2.891086902663939640e+01,4.051732888942624733e+00,1.755468474228824149e+01
2.889817665693990634e+01,4.053451821640716268e+00,1.758107749363475136e+01
2.888550256788010628e+01,4.055157530249676512e+00,1.760743187657759634e+01
2.887284683617954784e+01,4.056850066717329284e+00,1.763374783084799802e+01
2.886020954009770279e+01,4.058529482936424237e+00,1.766002529453172443e+01
2.884759075717315469e+01,4.060195831800517574e+00,1.768626420684136846e+01
2.883499056478542144e+01,4.061849166936676525e+00,1.771246450743185719e+01
2.882240904071148790e+01,4.063489542447038971e+00,1.773862613571845515e+01
2.880984626088623202e+01,4.065117013931929257e+00,1.776474903363865820e+01
2.879730230275642100e+01,4.066731636946574469e+00,1.779083314152502737e+01
2.878477724303949614e+01,4.068333468027130806e+00,1.781687840086820884e+01
2.877227115883551178e+01,4.069922564180186164e+00,1.784288475294730603e+01
2.875978412540380091e+01,4.071498983882359646e+00,1.786885214158420254e+01
2.874731621949287330e+01,4.073062785571832656e+00,1.789478050902818751e+01
2.873486751711521592e+01,4.074614028650645814e+00,1.792066979871047394e+01
2.872243809410027637e+01,4.076152773230092841e+00,1.794651995456368709e+01
2.871002802664169096e+01,4.077679079884716451e+00,1.797233092034446145e+01
2.869763738909352213e+01,4.079193010622774729e+00,1.799810264237730451e+01
2.868526625727064783e+01,4.080694627420645482e+00,1.802383506545395164e+01
2.867291470624299166e+01,4.082183993195991789e+00,1.804952813557821045e+01
2.866058281142976583e+01,4.083661171322754413e+00,1.807518179860551655e+01
2.864827064641184862e+01,4.085126226578595698e+00,1.810079600297813229e+01
2.863597828620805430e+01,4.086579223713205700e+00,1.812637069563722036e+01
2.862370580508502371e+01,4.088020228398479894e+00,1.815190582475937831e+01
2.861145327710211816e+01,4.089449306986241872e+00,1.817740133907973288e+01
2.859922077664909423e+01,4.090866526274323789e+00,1.820285718721919466e+01
2.858700837627885960e+01,4.092271954425830138e+00,1.822827332040849768e+01
2.857481614995291608e+01,4.093665659579022176e+00,1.825364968841700275e+01
2.856264417087215790e+01,4.095047710769282645e+00,1.827898624227771762e+01
2.855049251255256593e+01,4.096418177468602373e+00,1.830428293293638831e+01
2.853836124667502361e+01,4.097777130482629815e+00,1.832953971396584336e+01
2.852625044630524442e+01,4.099124640593368341e+00,1.835475653750880198e+01
2.851416018374161609e+01,4.100460779458781957e+00,1.837993335699314557e+01
2.850209053104979517e+01,4.101785619382554593e+00,1.840507012646079588e+01
2.849004156059151427e+01,4.103099233091784370e+00,1.843016679989904105e+01
2.847801334289552244e+01,4.104401694606722550e+00,1.845522333394271186e+01
2.846600594984553112e+01,4.105693077923773693e+00,1.848023968383567350e+01
2.845401945254906195e+01,4.106973457887733048e+00,1.850521580613339623e+01
2.844205392239418373e+01,4.108242909755189132e+00,1.853015165736332293e+01
2.843010942893750581e+01,4.109501510042672834e+00,1.855504719671587921e+01
2.841818604306673990e+01,4.110749335241411728e+00,1.857990238202104294e+01
2.840628383488674302e+01,4.111986462667974074e+00,1.860471717244060486e+01
2.839440287424469389e+01,4.113212970245610833e+00,1.862949152780203121e+01
2.838254323124882106e+01,4.114428936293358596e+00,1.865422540793637651e+01
2.837070497417866832e+01,4.115634440347775147e+00,1.867891877535534206e+01
2.835888817261457362e+01,4.116829561916598657e+00,1.870357159124785440e+01
2.834709289534542265e+01,4.118014381303040317e+00,1.872818381815930877e+01
2.833531921088851036e+01,4.119188979393324068e+00,1.875275541932835566e+01
2.832356718800276596e+01,4.120353437451876211e+00,1.877728635802772317e+01
2.831183689362087819e+01,4.121507837917386396e+00,1.880177660022797781e+01
2.830012839594597551e+01,4.122652263194374278e+00,1.882622611061409401e+01
2.828844176238139596e+01,4.123786796451676118e+00,1.885063485525037308e+01
2.827677706055673923e+01,4.124911521221177324e+00,1.887500280025895449e+01
2.826513435627747839e+01,4.126026522173710909e+00,1.889932991447206589e+01
2.825351371659542821e+01,4.127131883940395873e+00,1.892361616546521219e+01
2.824191520775598363e+01,4.128227691890890227e+00,1.894786152221073294e+01
2.823033889570810118e+01,4.129314031931897055e+00,1.897206595442080612e+01
2.821878484660733122e+01,4.130390990312953647e+00,1.899622943189459434e+01
2.820725312478863955e+01,4.131458654377619943e+00,1.902035192715493750e+01
2.819574379580219414e+01,4.132517111421265987e+00,1.904443341150421176e+01
2.818425692438379926e+01,4.133566449444550095e+00,1.906847385766241487e+01
2.817279257546044491e+01,4.134606756773720804e+00,1.909247323845852407e+01
2.816135081214144975e+01,4.135638122792586913e+00,1.911643152945520896e+01
2.814993169872658285e+01,4.136660636828678683e+00,1.914034870502259622e+01
2.813853529869516734e+01,4.137674388887450760e+00,1.916422474096365391e+01
2.812716167520570920e+01,4.138679469461274962e+00,1.918805961386363634e+01
2.811581089158848457e+01,4.139675969345287143e+00,1.921185330044374240e+01
2.810448300935975752e+01,4.140663980345965278e+00,1.923560578017003664e+01
2.809317809119560394e+01,4.141643594201852352e+00,1.925931703134987671e+01
2.808189619894377032e+01,4.142614903294327355e+00,1.928298703374210632e+01
2.807063739460848240e+01,4.143578000288325569e+00,1.930661576726208040e+01
2.805940173838351370e+01,4.144532978822595304e+00,1.933020321457728130e+01
2.804818929159776886e+01,4.145479932457480032e+00,1.935374935722278877e+01
2.803700011474586162e+01,4.146418955367328962e+00,1.937725417819899221e+01
2.802583426797773569e+01,4.147350142159365483e+00,1.940071766132639297e+01
2.801469181158063648e+01,4.148273587699185860e+00,1.942413979060625806e+01
2.800357280403599702e+01,4.149189387778792870e+00,1.944752055280039471e+01
2.799247730492938757e+01,4.150097638097202335e+00,1.947085993357023881e+01
2.798140537300495367e+01,4.150998434930567527e+00,1.949415792005796533e+01
2.797035706712911818e+01,4.151891874792333681e+00,1.951741449960515595e+01
2.795933244436640308e+01,4.152778055084046294e+00,1.954062966231894194e+01
2.794833156286095388e+01,4.153657073101410191e+00,1.956380339723065731e+01
2.793735447991013388e+01,4.154529026687158400e+00,1.958693569486351294e+01
2.792640125244316351e+01,4.155394014059372587e+00,1.961002654659511890e+01
2.791547193749281774e+01,4.156252133645975455e+00,1.963307594402399658e+01
2.790456659029556974e+01,4.157103484714658848e+00,1.965608388151908414e+01
2.789368526713656848e+01,4.157948166409867419e+00,1.967905035240344702e+01
2.788282802344769706e+01,4.158786278384690505e+00,1.970197535150492030e+01
2.787199491428012266e+01,4.159617920634175015e+00,1.972485887452210207e+01
2.786118599476987256e+01,4.160443193334640632e+00,1.974770091739557287e+01
2.785040131826256271e+01,4.161262197453432066e+00,1.977050147883935693e+01
2.783964093912203097e+01,4.162075033815727743e+00,1.979326055654992089e+01
2.782890491085265339e+01,4.162881803716175888e+00,1.981597814973927996e+01
2.781819328702896144e+01,4.163682608607048863e+00,1.983865425787692516e+01
2.780750611944030837e+01,4.164477550692359920e+00,1.986128888320652663e+01
2.779684346086994040e+01,4.165266732017786744e+00,1.988388202697601059e+01
2.778620536323688128e+01,4.166050255066672925e+00,1.990643369195656831e+01
2.777559187805789165e+01,4.166828222601945519e+00,1.992894388181613863e+01
2.776500305690182913e+01,4.167600737513619258e+00,1.995141260049762266e+01
2.775443894955909130e+01,4.168367903394187834e+00,1.997383985471851275e+01
2.774389960678361078e+01,4.169129823656294143e+00,1.999622565022631804e+01
2.773338507845987166e+01,4.169886602109917462e+00,2.001856999429976014e+01
2.772289541451036143e+01,4.170638342666986631e+00,2.004087289450547971e+01
2.771243066308479541e+01,4.171385149902272715e+00,2.006313436118334081e+01
2.770199087327273446e+01,4.172127128192592238e+00,2.008535440372252978e+01
2.769157609329014491e+01,4.172864382279359852e+00,2.010753303304849382e+01
2.768118637093024503e+01,4.173597017118602537e+00,2.012967026100367818e+01
2.767082175400680200e+01,4.174325137736063951e+00,2.015176609973362787e+01
2.766048228856871560e+01,4.175048849770703008e+00,2.017382056415341651e+01
2.765016802157470011e+01,4.175768258639651620e+00,2.019583366825089144e+01
2.763987899910532775e+01,4.176483470083391047e+00,2.021780542755515953e+01
2.762961526724804528e+01,4.177194589885658615e+00,2.023973585790859531e+01
2.761937687033245936e+01,4.177901724403667139e+00,2.026162497791908379e+01
2.760916385357406710e+01,4.178604979752839732e+00,2.028347280528477015e+01
2.759897626130715764e+01,4.179304462338562232e+00,2.030527935924693139e+01
2.758881413742431832e+01,4.180000278713595030e+00,2.032704465997871424e+01
2.757867752580833098e+01,4.180692535440220681e+00,2.034876872797863712e+01
2.756856646859283089e+01,4.181381339604504532e+00,2.037045158650392551e+01
2.755848100876823281e+01,4.182066798024692389e+00,2.039209325792204552e+01
2.754842118843998122e+01,4.182749017766996147e+00,2.041369376614584041e+01
2.753838704969065887e+01,4.183428105879577252e+00,2.043525313542130206e+01
2.752837863286146813e+01,4.184104169894683700e+00,2.045677139274649292e+01
2.751839597912734803e+01,4.184777317055131007e+00,2.047824856424426798e+01
2.750843912877560982e+01,4.185447654817845198e+00,2.049968467758295887e+01
2.749850812163455060e+01,4.186115290718129600e+00,2.052107976137131828e+01
2.748860299749381397e+01,4.186780332238186020e+00,2.054243384455993393e+01
2.747872379441169954e+01,4.187442887294814398e+00,2.056374695884136017e+01
2.746887055125150212e+01,4.188103063487416122e+00,2.058501913505020298e+01
2.745904330598646226e+01,4.188760968587011746e+00,2.060625040556457321e+01
2.744924209612157284e+01,4.189416710404035626e+00,2.062744080370604394e+01
2.743946695910789657e+01,4.190070396660207308e+00,2.064859036314472007e+01
2.742971793067588138e+01,4.190722135462533693e+00,2.066969912028055134e+01
2.741999504733307091e+01,4.191372034571672067e+00,2.069076711067046759e+01
2.741029834469480519e+01,4.192020201877254770e+00,2.071179437141152846e+01
2.740062785831069192e+01,4.192666745151263363e+00,2.073278093995308424e+01
2.739098362201884029e+01,4.193311772511780333e+00,2.075372685646342319e+01
2.738136567041229341e+01,4.193955391706706060e+00,2.077463216027873827e+01
2.737177403719064017e+01,4.194597710578741534e+00,2.079549689227116360e+01
2.736220875557074450e+01,4.195238836939080507e+00,2.081632109425614630e+01
2.735266985868905820e+01,4.195878878444719184e+00,2.083710480840516155e+01
2.734315737798263513e+01,4.196517943050071864e+00,2.085784807959333875e+01
2.733367134561618172e+01,4.197156138308859141e+00,2.087855095187536847e+01
2.732421179286036050e+01,4.197793571826840875e+00,2.089921347083489422e+01
2.731477875089437291e+01,4.198430351026077645e+00,2.091983568241303360e+01
2.730537224920819028e+01,4.199066583587395485e+00,2.094041763524073474e+01
2.729599231799814518e+01,4.199702376765937828e+00,2.096095937713650414e+01
2.728663898656608922e+01,4.200337837834759114e+00,2.098146095744120032e+01
2.727731228371829530e+01,4.200973073963824689e+00,2.100192242643271001e+01
2.726801223815643027e+01,4.201608192102187722e+00,2.102234383474638335e+01
2.725873887690606878e+01,4.202243299409863297e+00,2.104272523568930708e+01
2.724949222767281398e+01,4.202878502589336485e+00,2.106306668176444674e+01
2.724027231726826770e+01,4.203513908318418757e+00,2.108336822698665003e+01
2.723107917238927911e+01,4.204149623024094673e+00,2.110362992572662222e+01
2.722191281806766838e+01,4.204785753306445883e+00,2.112385183501096719e+01
2.721277327999498752e+01,4.205422405282088327e+00,2.114403401106690694e+01
2.720366058296942668e+01,4.206059685009066129e+00,2.116417651162418423e+01
2.719457475128309198e+01,4.206697698370566840e+00,2.118427939533746240e+01
2.718551580910110133e+01,4.207336550961352728e+00,2.120434272121392993e+01
2.717648377893824829e+01,4.207976348502560526e+00,2.122436655089486379e+01
2.716747868394371679e+01,4.208617196198976451e+00,2.124435094522740286e+01
2.715850054637492761e+01,4.209259199154677944e+00,2.126429596654760346e+01
2.714954938835332854e+01,4.209902462155178604e+00,2.128420167753981573e+01
2.714062523036218977e+01,4.210547090075525745e+00,2.130406814350375200e+01
2.713172809349958214e+01,4.211193187247716629e+00,2.132389542894746626e+01
2.712285799797367147e+01,4.211840857869580290e+00,2.134368359985541019e+01
2.711401496347831142e+01,4.212490205892599704e+00,2.136343272311863473e+01
2.710519900956037986e+01,4.213141334911992608e+00,2.138314286596975933e+01
2.709641015414441156e+01,4.213794348567125425e+00,2.140281409823212044e+01
2.708764841574585702e+01,4.214449349920625920e+00,2.142244648893832704e+01
2.707891381199313940e+01,4.215106441859544972e+00,2.144204010858120313e+01
2.707020635999657543e+01,4.215765726985140738e+00,2.146159502854727563e+01
2.706152607670946253e+01,4.216427307504745592e+00,2.148111132055565875e+01
2.705287297747965525e+01,4.217091285625364172e+00,2.150058905888977279e+01
2.704424707822253282e+01,4.217757762943216804e+00,2.152002831704144370e+01
2.703564839397026276e+01,4.218426840837996572e+00,2.153942916994364865e+01
2.702707693959046154e+01,4.219098620265449462e+00,2.155879169285356056e+01
2.701853272835895936e+01,4.219773202146054558e+00,2.157811596357050732e+01
2.701001577410129428e+01,4.220450686762137416e+00,2.159740205910007305e+01
2.700152608976299362e+01,4.221131174147155996e+00,2.161665005787314797e+01
2.699306368776692011e+01,4.221814763978659180e+00,2.163586003918709011e+01
2.698462858036239354e+01,4.222501555472862655e+00,2.165503208265098323e+01
2.697622077822541797e+01,4.223191647767986723e+00,2.167416627038687693e+01
2.696784029255960391e+01,4.223885139329675020e+00,2.169326268371800381e+01
2.695948713369369543e+01,4.224582128334881226e+00,2.171232140537166089e+01
2.695116131177660890e+01,4.225282712469536683e+00,2.173134251837556974e+01
2.694286283539882021e+01,4.225986989308129438e+00,2.175032610824570867e+01
2.693459171366153271e+01,4.226695055724999150e+00,2.176927225969437529e+01
2.692634795479559529e+01,4.227407008274439271e+00,2.178818105881927281e+01
2.691813156650698602e+01,4.228122943086173535e+00,2.180705259255095285e+01
2.690994255631436971e+01,4.228842955762116773e+00,2.182588694810521091e+01
2.690178093019735783e+01,4.229567141751938486e+00,2.184468421515407854e+01
2.689364669462592161e+01,4.230295595770740213e+00,2.186344448255756845e+01
2.688553985520618639e+01,4.231028412175024123e+00,2.188216784053612685e+01
2.687746041735154634e+01,4.231765684764351221e+00,2.190085437958171255e+01
2.686940838495254269e+01,4.232507507154292803e+00,2.191950419261569039e+01
2.686138376237446579e+01,4.233253972198297355e+00,2.193811737173924925e+01
2.685338655312421352e+01,4.234005172361040792e+00,2.195669401039321045e+01
2.684541676018431389e+01,4.234761199615936889e+00,2.197523420281248363e+01
2.683747438633850280e+01,4.235522145343445288e+00,2.199373804348419981e+01
2.682955943286853540e+01,4.236288100701492532e+00,2.201220562929085744e+01
2.682167190151178460e+01,4.237059156051625308e+00,2.203063705628279223e+01
2.681381179315524221e+01,4.237835401329679286e+00,2.204903242182231793e+01
2.680597910848307563e+01,4.238616925850203110e+00,2.206739182350775508e+01
2.679817384669461688e+01,4.239403818675260283e+00,2.208571536130413904e+01
2.679039600743036686e+01,4.240196168043299352e+00,2.210400313433306252e+01
2.678264558948725238e+01,4.240994061738232013e+00,2.212225524300503920e+01
2.677492259114082884e+01,4.241797586988364621e+00,2.214047178847987496e+01
2.676722701045913411e+01,4.242606830365822645e+00,2.215865287213123480e+01
2.675955884404767104e+01,4.243421878154088667e+00,2.217679859766277417e+01
2.675191808893549350e+01,4.244242815779278644e+00,2.219490906791934748e+01
2.674430474131743551e+01,4.245069728177852220e+00,2.221298438700441835e+01
2.673671879686965980e+01,4.245902699696147309e+00,2.223102465974368513e+01
2.672916025105734406e+01,4.246741813990098535e+00,2.224902999115256108e+01
2.672162909790604246e+01,4.247587154392316933e+00,2.226700048853864899e+01
2.671412533184832228e+01,4.248438803344603443e+00,2.228493625833266734e+01
2.670664894649274146e+01,4.249296842765137860e+00,2.230283740819231042e+01
2.669919993523427593e+01,4.250161353854949198e+00,2.232070404594491109e+01
2.669177829004734193e+01,4.251032417464995383e+00,2.233853628167849337e+01
2.668438400330065008e+01,4.251910113529119961e+00,2.235633422458938924e+01
2.667701706654728966e+01,4.252794521431153996e+00,2.237409798507433223e+01
2.666967747082881601e+01,4.253685719905073270e+00,2.239182767419977793e+01
2.666236520697122359e+01,4.254583786934984069e+00,2.240952340317467062e+01
2.665508026440422995e+01,4.255488800122933846e+00,2.242718528542869905e+01
2.664782263293678355e+01,4.256400836121356335e+00,2.244481343347863245e+01
2.664059230157393188e+01,4.257319971000863568e+00,2.246240796100735437e+01
2.663338925910399979e+01,4.258246280056702027e+00,2.247996898181752812e+01
2.662621349293896600e+01,4.259179838177588273e+00,2.249749661189988004e+01
2.661906499085871047e+01,4.260120719277129986e+00,2.251499096631412300e+01
2.661194373984879746e+01,4.261068996662560338e+00,2.253245216125798223e+01
2.660484972639281764e+01,4.262024742935005328e+00,2.254988031354157485e+01
2.659778293675709904e+01,4.262988029889241304e+00,2.256727554006507219e+01
2.659074335585718174e+01,4.263958928884417077e+00,2.258463795987484346e+01
2.658373096896316667e+01,4.264937510273264287e+00,2.260196769106161696e+01
2.657674576056368210e+01,4.265923843772694291e+00,2.261926485281780330e+01
2.656978771493030678e+01,4.266917998269249779e+00,2.263652956440071407e+01
2.656285681500467533e+01,4.267920042191751584e+00,2.265376194717974556e+01
2.655595304407303203e+01,4.268930042938145597e+00,2.267096212154797996e+01
2.654907638465088837e+01,4.269948067248004797e+00,2.268813020897011512e+01
2.654222681876415990e+01,4.270974181102396017e+00,2.270526633146146978e+01
2.653540432822238415e+01,4.272008449622997084e+00,2.272237061107016842e+01
2.652860889353196683e+01,4.273050937447711028e+00,2.273944317191293507e+01
2.652184049553227752e+01,4.274101708153737356e+00,2.275648413710273132e+01
2.651509911430618160e+01,4.275160824632997958e+00,2.277349363078524647e+01
2.650838472972150583e+01,4.276228348895643627e+00,2.279047177711220584e+01
2.650169732036498615e+01,4.277304342448470464e+00,2.280741870226854573e+01
2.649503686514746903e+01,4.278388865714345179e+00,2.282433453141185709e+01
2.648840334223526582e+01,4.279481978410442089e+00,2.284121939070130836e+01
2.648179672931992457e+01,4.280583739447282099e+00,2.285807340678078248e+01
2.647521700388005073e+01,4.281694206826744065e+00,2.287489670626504079e+01
2.646866414214123964e+01,4.282813438024541952e+00,2.289168941775801969e+01
2.646213812064298665e+01,4.283941489404327285e+00,2.290845166880549755e+01
